rank,K_L,K_I,K_B,K_R,K_V,I_leak,slew_rate,score,mean_dt,median_dt,std_dt,p95_dt,p99_dt,gt_20m,gt_40m,gt_60m,pct_H9plus,pct_E,pct_B0,sawtooth,antistall_count,target_error,lag_amplitude,robustness,total_blocks
825,0.5,0.19,0.0,0.05,0.02,0.98,1,-10.2993,602.1137,385.7,732.1381,1876.3,3310.5,261.8,50.1,15.4,0.0,25.475,67.01,0,0,2.212,4.6288,1.568,2000
826,0.51,0.19,0.0,0.05,0.02,0.98,1,-10.2993,602.1137,385.7,732.1381,1876.3,3310.5,261.8,50.1,15.4,0.0,25.475,67.01,0,0,2.212,4.6288,1.568,2000
827,0.52,0.19,0.0,0.05,0.02,0.98,1,-10.2993,602.1137,385.7,732.1381,1876.3,3310.5,261.8,50.1,15.4,0.0,25.475,67.01,0,0,2.212,4.6288,1.568,2000
828,0.5,0.18,0.0,0.05,0.02,0.98,1,-10.3002,602.112,385.75,732.3617,1874.7,3311.4,261.8,50.1,15.5,0.0,25.46,67.035,0,0,2.2158,4.6276,1.5731,2000
829,0.51,0.18,0.0,0.05,0.02,0.98,1,-10.3002,602.112,385.75,732.3617,1874.7,3311.4,261.8,50.1,15.5,0.0,25.46,67.035,0,0,2.2158,4.6276,1.5731,2000
830,0.52,0.18,0.0,0.05,0.02,0.98,1,-10.3002,602.112,385.75,732.3617,1874.7,3311.4,261.8,50.1,15.5,0.0,25.46,67.035,0,0,2.2158,4.6276,1.5731,2000
831,0.42,0.19,0.0,0.05,0.02,0.98,1,-10.3002,602.1113,385.75,732.3623,1874.7,3311.4,261.8,50.1,15.5,0.0,25.465,67.03,0,0,2.2149,4.6277,1.573,2000
832,0.43,0.19,0.0,0.05,0.02,0.98,1,-10.3002,602.1113,385.75,732.3623,1874.7,3311.4,261.8,50.1,15.5,0.0,25.465,67.03,0,0,2.2149,4.6277,1.573,2000
833,0.44,0.19,0.0,0.05,0.02,0.98,1,-10.3002,602.1113,385.75,732.3623,1874.7,3311.4,261.8,50.1,15.5,0.0,25.465,67.03,0,0,2.2149,4.6277,1.573,2000
834,0.45,0.19,0.0,0.05,0.02,0.98,1,-10.3002,602.1113,385.75,732.3623,1874.7,3311.4,261.8,50.1,15.5,0.0,25.465,67.03,0,0,2.2149,4.6277,1.573,2000
835,0.46,0.19,0.0,0.05,0.02,0.98,1,-10.3002,602.1113,385.75,732.3623,1874.7,3311.4,261.8,50.1,15.5,0.0,25.465,67.03,0,0,2.2149,4.6277,1.573,2000
836,0.47,0.19,0.0,0.05,0.02,0.98,1,-10.3002,602.1113,385.75,732.3623,1874.7,3311.4,261.8,50.1,15.5,0.0,25.465,67.03,0,0,2.2149,4.6277,1.573,2000
837,0.48,0.19,0.0,0.05,0.02,0.98,1,-10.3002,602.1113,385.75,732.3623,1874.7,3311.4,261.8,50.1,15.5,0.0,25.465,67.03,0,0,2.2149,4.6277,1.573,2000
838,0.49,0.19,0.0,0.05,0.02,0.98,1,-10.3003,602.111,385.75,732.3625,1874.7,3311.4,261.8,50.1,15.5,0.0,25.47,67.025,0,0,2.2148,4.6275,1.573,2000
839,0.26,0.03,0.0,0.05,0.02,0.98,1,-10.3097,601.856,384.85,729.1134,1877.2,3346,261.6,50.3,16,0.0,25.355,67.18,0,0,1.9598,4.599,1.4418,2000
